tweet_id,text,fairness,non-moral,purity,degradation,loyalty,care,cheating,betrayal,subversion,authority,harm
258018822945120256,new jersey civil rights groups appeal to secretary duncan url via at user nclb nj at user at user,0,1,0,0,0,0,0,0,0,0,0
258186780656930816,at user sucks at user jealous,0,1,0,0,0,0,0,0,0,0,0
258214662024359936,stop and frisk is a crime against humanity police are to serve and protect not terrorize and assault at user at user nypd,0,0,0,0,0,0,1,0,0,0,0
258217837464793089,at user reporter graham raymond sean felder rips csc security violating labor laws and racism at million dollar venue,0,0,0,0,0,0,1,0,0,0,0
258229489174188032,great to see a volunteer program cultivating meaningful relationships url baseball volunteer disability,0,0,0,0,0,1,0,0,0,0,0
258234522657771522,nothing inspires me more than volunteering what inspires you inspire volunteer childrensla chla la community,0,0,0,0,0,1,0,0,0,0,0
258313535363379200,want to empower young women volunteer to lead a resume workshop for plenlaw url preparelead law women highered,0,0,0,0,0,0,0,0,0,1,0
258351512131084290,at user what is your opinion on at user and at user not invited to tonight is debate debates fairness obama romney,1,0,0,0,0,0,0,0,0,0,0
258359093318787072,at user good luck that colbert is a staunch republican,0,1,0,0,0,0,0,0,0,0,0
258379965031149568,romney ideas are a travesty obama ideas actually make sense at user,0,0,0,0,0,0,0,0,1,1,0
258381333720600576,at user at user i agree he is being stern not angry or yelling,0,1,0,0,0,0,0,0,0,0,0
258381844481990656,at user women is equal pay query in presidents wheel house lilyledbbedder,1,0,0,0,0,0,0,0,0,0,0
258382883205574657,people need to lay off at user speaking his opinion i mean weren t the republicans the ones for civil liberties freedom of speech,1,0,0,0,0,0,0,0,0,0,0
258383114806648832,at user good patriot job repeating the party line talking points,0,0,0,0,1,0,0,0,0,0,0
258383299762847744,agreed at user would romney have supported the equal pay law that congress passed amp obama signed he didn t answer that question,0,1,0,0,0,0,0,0,0,0,0
258383505749319681,ûïat user you say you are pro woman but do you support access to health care for women preventative care equal pay obama good point û �,0,0,0,0,0,0,1,0,0,0,0
258383667993391104,at user would romney have supported the equal pay law that congress passed amp obama signed he didn t answer that question nope,1,0,0,0,0,0,0,0,0,0,0
25838421282510028,at user you are a fair man,1,0,0,0,0,0,0,0,0,0,0
